"Response ID","Time Started","Date Submitted","Status","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","Firefox Version","Default Browser","Search Engine","Sync Setup","Shield ID","Branch","Why did you uninstall the Firefox Private Network?","Other:Why did you uninstall the Firefox Private Network?","What sort of problems did you have with Firefox Private Network?","Other:What sort of problems did you have with Firefox Private Network?"
"811","Sep 30, 2019 4:56:28 pm","Sep 30, 2019 4:57:56 pm","Complete","","","English","","1569887788_5d92962c129dd4.76896034","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"812","Sep 30, 2019 7:36:28 pm","Sep 30, 2019 7:50:56 pm","Complete","","","English","","1569897387_5d92bbabf11e35.61952511","","","","","","","","","Other","Logical loop that wasn't letting me log in to my email, although I was able to login in any other browser (now reinstalling)","",""
"813","Oct 1, 2019 5:54:02 am","Oct 1, 2019 5:54:16 am","Complete","","","English","","1569934442_5d934c6a45a663.05289043","","","","","","","","","It was not working correctly","","Other","encountered an error, wouldn't start"
"814","Oct 1, 2019 8:01:40 am","Oct 1, 2019 8:01:56 am","Complete","","","English","","1569942099_5d936a53e77a39.74876463","","","","","","","","","I'm going to re-install","","",""
"815","Oct 1, 2019 11:17:34 am","Oct 1, 2019 11:17:39 am","Complete","","","English","","1569953854_5d93983e224085.18351768","","","","","","","","","I'm going to re-install","","",""
"816","Oct 1, 2019 1:21:16 pm","Oct 1, 2019 1:23:27 pm","Complete","","","English","","1569961276_5d93b53cb5c2c2.04004174","","","","","","","","","It was not working correctly","","Other","slowness"
"817","Oct 1, 2019 4:16:33 pm","Oct 1, 2019 4:16:41 pm","Complete","","","English","","1569971793_5d93de5108a002.80492137","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"818","Oct 1, 2019 5:59:47 pm","Oct 1, 2019 5:59:58 pm","Complete","","","English","","1569977987_5d93f683c3a624.33072986","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"819","Oct 1, 2019 6:13:01 pm","Oct 1, 2019 6:13:18 pm","Complete","","","English","","1569978781_5d93f99dc52271.54363495","","","","","","","","","Other","I prefer a system-wide VPN","",""
"820","Oct 1, 2019 6:54:33 pm","Oct 1, 2019 6:57:31 pm","Complete","","","English","","1569981273_5d940359101a01.44560452","","","","","","","","","It was not working correctly","","Other","Was inconsistent connecting to service. Often it would fail leaving to internet access and message of security error"
"821","Oct 1, 2019 9:32:48 pm","Oct 1, 2019 9:33:01 pm","Complete","","","English","","1569990768_5d942870428bb9.39606026","","","","","","","","","It was not working correctly","","Other","proxy error"
"822","Oct 2, 2019 12:39:42 am","Oct 2, 2019 12:39:53 am","Complete","","","English","","1570001982_5d94543e558d31.73010822","","","","","","","","","I no longer wanted it","","",""
"823","Oct 2, 2019 4:02:28 am","Oct 2, 2019 4:02:32 am","Partial","","","English","","1570014148_5d9483c42b8a94.12334049","","","","","","","","","","","",""
"824","Oct 2, 2019 7:58:59 am","Oct 2, 2019 7:59:05 am","Complete","","","English","","1570028339_5d94bb336af546.41795118","","","","","","","","","I'm going to re-install","","",""
"825","Oct 2, 2019 8:42:58 am","Oct 2, 2019 8:43:30 am","Complete","","","English","","1570030977_5d94c581ee7d59.59797744","","","","","","","","","Other","x","",""
"826","Oct 2, 2019 8:12:26 am","Oct 2, 2019 9:02:28 am","Complete","","","English","","1570029146_5d94be5a053c77.58869245","","","","","","","","","Other","My work site blocks VPN access ","",""
"827","Oct 2, 2019 9:11:47 am","Oct 2, 2019 9:12:07 am","Partial","","","English","","1570032706_5d94cc42d40c53.88876178","","","","","","","","","Other","","",""
"828","Oct 2, 2019 10:11:29 am","Oct 2, 2019 10:23:51 am","Complete","","","English","","1570036289_5d94da417f91b1.77595301","","","","","","","","","I no longer wanted it","","",""
"829","Oct 2, 2019 11:46:03 am","Oct 2, 2019 11:47:08 am","Complete","","","English","","1570041963_5d94f06b9c8b25.82364400","","","","","","","","","Other","had to signin","",""
"830","Oct 2, 2019 1:23:24 pm","Oct 2, 2019 1:23:49 pm","Complete","","","English","","1570047804_5d95073c97a8e3.58062046","","","","","","","","","Other","Its just a proxy, information is still gathered by ISP","",""
"831","Oct 2, 2019 1:24:03 pm","Oct 2, 2019 1:24:43 pm","Complete","","","English","","1570047842_5d950762d3ea05.20952471","","","","","","","","","I no longer wanted it","","",""
"832","Oct 2, 2019 2:38:57 pm","Oct 2, 2019 2:39:05 pm","Complete","","","English","","1570052337_5d9518f15948b5.27902563","","","","","","","","","I no longer wanted it","","",""
"833","Oct 2, 2019 8:00:02 pm","Oct 2, 2019 8:03:39 pm","Complete","","","English","","1570071602_5d956432478c47.73912379","","","","","","","","","Other","I got Nord VPN","",""
"834","Oct 2, 2019 9:42:59 pm","Oct 2, 2019 9:43:21 pm","Complete","","","English","","1570077779_5d957c533616c9.14134595","","","","","","","","","I'm going to re-install","","",""
"835","Oct 3, 2019 12:19:58 am","Oct 3, 2019 12:20:13 am","Complete","","","English","","1570087197_5d95a11de468c8.36424423","","","","","","","","","Other","Had to make an account","",""
"836","Oct 3, 2019 2:01:07 am","Oct 3, 2019 2:01:17 am","Complete","","","English","","1570093267_5d95b8d38cfea1.53513705","","","","","","","","","Other","dont want to sign in with account","",""
"837","Oct 3, 2019 3:46:04 am","Oct 3, 2019 3:46:12 am","Complete","","","English","","1570099564_5d95d16c859403.26809538","","","","","","","","","I'm going to re-install","","",""
"838","Oct 3, 2019 4:53:55 am","Oct 3, 2019 4:54:04 am","Complete","","","English","","1570103634_5d95e152d816f8.00060185","","","","","","","","","I no longer wanted it","","",""
"839","Oct 3, 2019 4:53:51 am","Oct 3, 2019 5:04:40 am","Complete","","","English","","1570103631_5d95e14f409105.89006176","","","","","","","","","I no longer wanted it","","",""
"840","Oct 3, 2019 6:03:30 am","Oct 3, 2019 6:03:52 am","Complete","","","English","","1570107810_5d95f1a28eac66.99861337","","","","","","","","","Other","It stopped working.","",""
"841","Oct 3, 2019 7:34:02 am","Oct 3, 2019 7:34:06 am","Partial","","","English","","1570113242_5d9606da724a55.53925852","","","","","","","","","","","",""
"842","Oct 3, 2019 9:41:47 am","Oct 3, 2019 9:42:20 am","Complete","","","English","","1570120907_5d9624cb8d1ae5.80550787","","","","","","","","","Other","thought it was for non wifi ","",""
"843","Oct 3, 2019 9:44:02 am","Oct 3, 2019 9:44:14 am","Complete","","","English","","1570121042_5d9625524e6129.55741500","","","","","","","","","Other","Corporate network issues","",""
"844","Oct 3, 2019 10:08:55 am","Oct 3, 2019 10:10:09 am","Complete","","","English","","1570122535_5d962b27bc2d50.00442065","","","","","","","","","It was not working correctly","","Other","problem with printing from some websites"
"845","Oct 3, 2019 12:17:10 pm","Oct 3, 2019 12:17:43 pm","Complete","","","English","","1570130230_5d964936336279.39565222","","","","","","","","","It was not working correctly","","Other","It didn't work with my public networks"
"846","Oct 3, 2019 12:53:09 pm","Oct 3, 2019 1:04:07 pm","Complete","","","English","","1570132389_5d9651a5503694.66827891","","","","","","","","","I no longer wanted it","","",""
"847","Oct 3, 2019 1:20:18 pm","Oct 3, 2019 1:20:48 pm","Complete","","","English","","1570134018_5d96580295cdb3.04974511","","","","","","","","","It was not working correctly","","Other","didn't work"
"848","Oct 3, 2019 2:25:31 pm","Oct 3, 2019 2:25:58 pm","Complete","","","English","","1570137931_5d96674bbca5e6.02223023","","","","","","","","","Other","corporate network dissallows connection to the service","",""
"849","Oct 3, 2019 3:36:29 pm","Oct 3, 2019 3:36:54 pm","Complete","","","English","","1570142189_5d9677ed74c843.48950200","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"850","Oct 3, 2019 7:33:00 pm","Oct 3, 2019 7:35:03 pm","Complete","","","English","","1570156379_5d96af5be47057.10963179","","","","","","","","","I no longer wanted it","","",""
"851","Oct 3, 2019 9:48:07 pm","Oct 3, 2019 9:48:16 pm","Complete","","","English","","1570164486_5d96cf06edf388.18847339","","","","","","","","","I'm going to re-install","","",""
"852","Oct 4, 2019 2:05:32 am","Oct 4, 2019 2:09:17 am","Complete","","","English","","1570179932_5d970b5c369215.97974825","","","","","","","","","I'm going to re-install","","",""
"853","Oct 4, 2019 5:11:47 am","Oct 4, 2019 5:13:34 am","Complete","","","English","","1570191107_5d9737039913c5.55058410","","","","","","","","","It was not working correctly","","Other","It doesn't start"
"854","Oct 4, 2019 6:45:08 am","Oct 4, 2019 6:46:39 am","Complete","","","English","","1570196707_5d974ce3eab8c4.62508264","","","","","","","","","Other","sign in ? shouldn't be needed","",""
"855","Oct 4, 2019 7:53:11 am","Oct 4, 2019 7:53:57 am","Complete","","","English","","1570200791_5d975cd775ae94.29817802","","","","","","","","","I no longer wanted it","","",""
"856","Oct 4, 2019 9:58:14 am","Oct 4, 2019 9:58:25 am","Complete","","","English","","1570208294_5d977a26c419c9.83331340","","","","","","","","","I'm going to re-install","","",""
"857","Oct 4, 2019 10:32:00 am","Oct 4, 2019 10:32:50 am","Complete","","","English","","1570210320_5d9782101879c2.56371452","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"858","Oct 4, 2019 11:34:51 am","Oct 4, 2019 11:38:00 am","Complete","","","English","","1570214091_5d9790cb1fe916.40262559","","","","","","","","","I no longer wanted it","","",""
"859","Oct 4, 2019 12:37:34 pm","Oct 4, 2019 12:38:26 pm","Complete","","","English","","1570217854_5d979f7e4d26d9.06210037","","","","","","","","","I no longer wanted it","","",""
"860","Oct 4, 2019 1:44:34 pm","Oct 4, 2019 1:49:49 pm","Complete","","","English","","1570221873_5d97af31d17a14.44554484","","","","","","","","","It was not working correctly","","Other","it did not work for juno.com"
"861","Oct 4, 2019 1:53:17 pm","Oct 4, 2019 1:53:39 pm","Complete","","","English","","1570222397_5d97b13d58f136.05502747","","","","","","","","","Other","I didn't know I had to sign in to use it, so since I don't want to sign in, I've never used it","",""
"862","Oct 4, 2019 3:33:46 pm","Oct 4, 2019 3:34:04 pm","Complete","","","English","","1570228426_5d97c8ca427a83.19042569","","","","","","","","","I no longer wanted it","","",""
"863","Oct 4, 2019 3:57:08 pm","Oct 4, 2019 3:57:14 pm","Partial","","","English","","1570229828_5d97ce44438761.00337427","","","","","","","","","It was not working correctly","","",""
"864","Oct 4, 2019 5:27:46 pm","Oct 4, 2019 5:27:58 pm","Complete","","","English","","1570235266_5d97e382883471.26965270","","","","","","","","","Other","i wont sign in.","",""
"865","Oct 4, 2019 6:08:53 pm","Oct 4, 2019 6:09:01 pm","Complete","","","English","","1570237733_5d97ed25026bc0.37083808","","","","","","","","","I'm going to re-install","","",""
"866","Oct 4, 2019 8:44:33 pm","Oct 4, 2019 8:45:19 pm","Complete","","","English","","1570247073_5d9811a1a127e2.58476995","","","","","","","","","I'm going to re-install","","",""
"867","Oct 4, 2019 10:01:24 pm","Oct 4, 2019 10:04:33 pm","Complete","","","English","","1570251684_5d9823a4276190.28980950","","","","","","","","","I no longer wanted it","","",""
"868","Oct 5, 2019 3:27:38 am","Oct 5, 2019 3:53:06 am","Complete","","","English","","1570271258_5d98701aa8c142.66300102","","","","","","","","","Other","the speed is too slow in china","",""
"869","Oct 5, 2019 4:34:29 am","Oct 5, 2019 4:41:08 am","Complete","","","English","","1570275269_5d987fc5b98ac6.61965922","","","","","","","","","Other","It slowed things done.","",""
"870","Oct 5, 2019 7:38:59 am","Oct 5, 2019 7:39:10 am","Complete","","","English","","1570286338_5d98ab02d65fa9.33093711","","","","","","","","","Other","Needs an account","",""
"871","Oct 5, 2019 7:51:33 am","Oct 5, 2019 7:53:39 am","Complete","","","English","","1570287093_5d98adf5348fe6.17234948","","","","","","","","","Other","Don't have a FF account.","",""
"872","Oct 5, 2019 10:11:38 am","Oct 5, 2019 10:11:44 am","Complete","","","English","","1570295497_5d98cec9e755a7.61075170","","","","","","","","","I no longer wanted it","","",""
"873","Oct 5, 2019 2:09:15 pm","Oct 5, 2019 2:09:20 pm","Complete","","","English","","1570309754_5d99067acd2720.97382219","","","","","","","","","I no longer wanted it","","",""
"874","Oct 5, 2019 2:22:11 pm","Oct 5, 2019 2:22:38 pm","Complete","","","English","","1570310531_5d99098341bd05.40039202","","","","","","","","","Other","must sign in","",""
"875","Oct 5, 2019 4:17:54 pm","Oct 5, 2019 4:18:02 pm","Complete","","","English","","1570317474_5d9924a22114a0.51352589","","","","","","","","","I no longer wanted it","","",""
"876","Oct 5, 2019 6:55:01 pm","Oct 5, 2019 6:55:21 pm","Complete","","","English","","1570326901_5d994975250539.01754678","","","","","","","","","I no longer wanted it","","",""
"877","Oct 5, 2019 7:31:09 pm","Oct 5, 2019 7:32:24 pm","Complete","","","English","","1570329069_5d9951ed373ad2.97750822","","","","","","","","","It was not working correctly","","Other","Getting error, ""Firefox Private Network encountered an unknown issue."""
"878","Oct 6, 2019 12:59:25 am","Oct 6, 2019 12:59:38 am","Complete","","","English","","1570348765_5d999edd5ed5f4.89824638","","","","","","","","","I no longer wanted it","","",""
"879","Oct 6, 2019 9:04:37 am","Oct 6, 2019 9:06:24 am","Complete","","","English","","1570377877_5d9a109555b577.87409380","","","","","","","","","I no longer wanted it","","",""
"880","Oct 6, 2019 9:50:24 am","Oct 6, 2019 9:50:31 am","Complete","","","English","","1570380624_5d9a1b50a76787.50682687","","","","","","","","","I no longer wanted it","","",""
"881","Oct 6, 2019 9:54:15 am","Oct 6, 2019 9:55:45 am","Complete","","","English","","1570380855_5d9a1c374fd8a4.71258513","","","","","","","","","Other","Setup account","",""
"882","Oct 6, 2019 10:21:56 am","Oct 6, 2019 10:22:15 am","Complete","","","English","","1570382516_5d9a22b4746019.19342190","","","","","","","","","I no longer wanted it","","",""
"883","Oct 6, 2019 2:00:54 pm","Oct 6, 2019 2:05:06 pm","Complete","","","English","","1570395654_5d9a56067161c6.20131157","","","","","","","","","I no longer wanted it","","",""
"884","Oct 6, 2019 8:02:19 pm","Oct 6, 2019 8:03:03 pm","Complete","","","English","","1570417339_5d9aaabb06e414.68302077","","","","","","","","","I no longer wanted it","","",""
"885","Oct 6, 2019 9:35:47 pm","Oct 6, 2019 9:35:54 pm","Complete","","","English","","1570422947_5d9ac0a3a71f65.21922547","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"886","Oct 6, 2019 10:18:08 pm","Oct 6, 2019 10:19:21 pm","Complete","","","English","","1570425488_5d9aca906bdd64.99958675","","","","","","","","","Other","i don't want to make a mozilla account just for this (or at least i don't want to right now. i might reinstall it later on)","",""
"887","Oct 6, 2019 11:17:01 pm","Oct 6, 2019 11:17:10 pm","Complete","","","English","","1570429020_5d9ad85cdbff83.49925013","","","","","","","","","It was not working correctly","","It didn't protect my privacy",""
"888","Oct 6, 2019 11:17:15 pm","Oct 6, 2019 11:17:31 pm","Complete","","","German","","1570429035_5d9ad86b1b3248.86021954","","","","","","","","","I no longer wanted it","","",""
"889","Oct 6, 2019 11:59:03 pm","Oct 6, 2019 11:59:36 pm","Complete","","","English","","1570431543_5d9ae23794d878.25799788","","","","","","","","","Other","I just wanted to test it","",""
"890","Oct 7, 2019 6:37:56 am","Oct 7, 2019 6:38:30 am","Complete","","","English","","1570455476_5d9b3fb43e8069.85184348","","","","","","","","","I no longer wanted it","","",""
